Fiscal Year,County,Region,Type of Allegation,Allegation Count
2014,Webb,11-Edinburg,Physical Neglect,427
2014,Webb,11-Edinburg,Refusal To Accept Parental Responsibility,16
2014,Webb,11-Edinburg,Sexual Abuse,479
2014,Willacy,11-Edinburg,Emotional Abuse,8
2014,Willacy,11-Edinburg,Medical Neglect,27
2014,Willacy,11-Edinburg,Neglectful Supervision,355
2014,Willacy,11-Edinburg,Physical Abuse,129
2014,Willacy,11-Edinburg,Physical Neglect,57
2014,Willacy,11-Edinburg,Refusal To Accept Parental Responsibility,2
2014,Willacy,11-Edinburg,Sexual Abuse,64
2014,Zapata,11-Edinburg,Medical Neglect,4
2014,Zapata,11-Edinburg,Neglectful Supervision,134
2014,Zapata,11-Edinburg,Physical Abuse,55
2014,Zapata,11-Edinburg,Physical Neglect,29
2014,Zapata,11-Edinburg,Sexual Abuse,33
2014,Out of State,Out of State,Neglectful Supervision,40
2014,Out of State,Out of State,Physical Abuse,21
2014,Out of State,Out of State,Physical Neglect,7
2014,Out of State,Out of State,Sexual Abuse,5
2013,Armstrong,1-Lubbock,Neglectful Supervision,9
2013,Armstrong,1-Lubbock,Physical Abuse,15
2013,Armstrong,1-Lubbock,Physical Neglect,3
2013,Armstrong,1-Lubbock,Sexual Abuse,4
2013,Bailey,1-Lubbock,Emotional Abuse,2
2013,Bailey,1-Lubbock,Medical Neglect,4
2013,Bailey,1-Lubbock,Neglectful Supervision,50
2013,Bailey,1-Lubbock,Physical Abuse,26
2013,Bailey,1-Lubbock,Physical Neglect,3
2013,Bailey,1-Lubbock,Sexual Abuse,6
2013,Briscoe,1-Lubbock,Neglectful Supervision,6
2013,Briscoe,1-Lubbock,Physical Abuse,3
2013,Briscoe,1-Lubbock,Physical Neglect,3
2013,Briscoe,1-Lubbock,Sexual Abuse,2
2013,Carson,1-Lubbock,Medical Neglect,3
2013,Carson,1-Lubbock,Neglectful Supervision,48
2013,Carson,1-Lubbock,Physical Abuse,11
2013,Carson,1-Lubbock,Physical Neglect,9
2013,Carson,1-Lubbock,Sexual Abuse,18
2013,Castro,1-Lubbock,Emotional Abuse,1
2013,Castro,1-Lubbock,Medical Neglect,1
2013,Castro,1-Lubbock,Neglectful Supervision,79
2013,Castro,1-Lubbock,Physical Abuse,33
2013,Castro,1-Lubbock,Physical Neglect,6
2013,Castro,1-Lubbock,Sexual Abuse,13
2013,Childress,1-Lubbock,Emotional Abuse,2
2013,Childress,1-Lubbock,Medical Neglect,2
2013,Childress,1-Lubbock,Neglectful Supervision,63
2013,Childress,1-Lubbock,Physical Abuse,29
2013,Childress,1-Lubbock,Physical Neglect,11
2013,Childress,1-Lubbock,Refusal To Accept Parental Responsibility,1
2013,Childress,1-Lubbock,Sexual Abuse,16
2013,Cochran,1-Lubbock,Medical Neglect,1
2013,Cochran,1-Lubbock,Neglectful Supervision,32
2013,Cochran,1-Lubbock,Physical Abuse,8
2013,Cochran,1-Lubbock,Physical Neglect,3
2013,Cochran,1-Lubbock,Sexual Abuse,6
2013,Collingsworth,1-Lubbock,Neglectful Supervision,23
2013,Collingsworth,1-Lubbock,Physical Abuse,5
2013,Collingsworth,1-Lubbock,Physical Neglect,2
2013,Collingsworth,1-Lubbock,Sexual Abuse,9
2013,Crosby,1-Lubbock,Emotional Abuse,3
2013,Crosby,1-Lubbock,Medical Neglect,3
2013,Crosby,1-Lubbock,Neglectful Supervision,82
2013,Crosby,1-Lubbock,Physical Abuse,35
2013,Crosby,1-Lubbock,Physical Neglect,42
2013,Crosby,1-Lubbock,Sexual Abuse,15
2013,Dallam,1-Lubbock,Emotional Abuse,4
2013,Dallam,1-Lubbock,Medical Neglect,7
2013,Dallam,1-Lubbock,Neglectful Supervision,81
2013,Dallam,1-Lubbock,Physical Abuse,22
2013,Dallam,1-Lubbock,Physical Neglect,14
2013,Dallam,1-Lubbock,Sexual Abuse,17
2013,Deaf Smith,1-Lubbock,Emotional Abuse,4
2013,Deaf Smith,1-Lubbock,Medical Neglect,10
2013,Deaf Smith,1-Lubbock,Neglectful Supervision,174
2013,Deaf Smith,1-Lubbock,Physical Abuse,71
2013,Deaf Smith,1-Lubbock,Physical Neglect,31
2013,Deaf Smith,1-Lubbock,Sexual Abuse,58
2013,Dickens,1-Lubbock,Emotional Abuse,1
2013,Dickens,1-Lubbock,Medical Neglect,1
2013,Dickens,1-Lubbock,Neglectful Supervision,43
2013,Dickens,1-Lubbock,Physical Abuse,21
2013,Dickens,1-Lubbock,Physical Neglect,1
2013,Dickens,1-Lubbock,Refusal To Accept Parental Responsibility,1
2013,Dickens,1-Lubbock,Sexual Abuse,5
2013,Donley,1-Lubbock,Medical Neglect,4
2013,Donley,1-Lubbock,Neglectful Supervision,23
2013,Donley,1-Lubbock,Physical Abuse,15
2013,Donley,1-Lubbock,Physical Neglect,14
2013,Donley,1-Lubbock,Sexual Abuse,10
2013,Floyd,1-Lubbock,Abandonment,3
2013,Floyd,1-Lubbock,Emotional Abuse,3
2013,Floyd,1-Lubbock,Medical Neglect,4
2013,Floyd,1-Lubbock,Neglectful Supervision,75
2013,Floyd,1-Lubbock,Physical Abuse,28
2013,Floyd,1-Lubbock,Physical Neglect,18
2013,Floyd,1-Lubbock,Refusal To Accept Parental Responsibility,1
2013,Floyd,1-Lubbock,Sexual Abuse,5
2013,Garza,1-Lubbock,Medical Neglect,4
2013,Garza,1-Lubbock,Neglectful Supervision,81
2013,Garza,1-Lubbock,Physical Abuse,21
2013,Garza,1-Lubbock,Physical Neglect,20
2013,Garza,1-Lubbock,Sexual Abuse,18
2013,Gray,1-Lubbock,Emotional Abuse,10
2013,Gray,1-Lubbock,Medical Neglect,19
2013,Gray,1-Lubbock,Neglectful Supervision,251
2013,Gray,1-Lubbock,Physical Abuse,115
2013,Gray,1-Lubbock,Physical Neglect,69
2013,Gray,1-Lubbock,Refusal To Accept Parental Responsibility,8
2013,Gray,1-Lubbock,Sexual Abuse,47
2013,Hale,1-Lubbock,Emotional Abuse,3
2013,Hale,1-Lubbock,Medical Neglect,19
2013,Hale,1-Lubbock,Neglectful Supervision,364
2013,Hale,1-Lubbock,Physical Abuse,164
2013,Hale,1-Lubbock,Physical Neglect,103
2013,Hale,1-Lubbock,Refusal To Accept Parental Responsibility,2
2013,Hale,1-Lubbock,Sexual Abuse,69
2013,Hall,1-Lubbock,Emotional Abuse,3
2013,Hall,1-Lubbock,Medical Neglect,1
2013,Hall,1-Lubbock,Neglectful Supervision,27
2013,Hall,1-Lubbock,Physical Abuse,11
2013,Hall,1-Lubbock,Physical Neglect,7
2013,Hall,1-Lubbock,Sexual Abuse,6
2013,Hansford,1-Lubbock,Emotional Abuse,2
2013,Hansford,1-Lubbock,Medical Neglect,3
2013,Hansford,1-Lubbock,Neglectful Supervision,45
2013,Hansford,1-Lubbock,Physical Abuse,16
2013,Hansford,1-Lubbock,Physical Neglect,10
2013,Hansford,1-Lubbock,Sexual Abuse,10
2013,Hartley,1-Lubbock,Neglectful Supervision,13
2013,Hartley,1-Lubbock,Physical Abuse,4
2013,Hartley,1-Lubbock,Physical Neglect,5
2013,Hartley,1-Lubbock,Sexual Abuse,5
2013,Hemphill,1-Lubbock,Medical Neglect,1
2013,Hemphill,1-Lubbock,Neglectful Supervision,11
2013,Hemphill,1-Lubbock,Physical Abuse,6
2013,Hemphill,1-Lubbock,Physical Neglect,4
2013,Hemphill,1-Lubbock,Refusal To Accept Parental Responsibility,3
2013,Hemphill,1-Lubbock,Sexual Abuse,4
2013,Hockley,1-Lubbock,Abandonment,6
2013,Hockley,1-Lubbock,Emotional Abuse,5
2013,Hockley,1-Lubbock,Medical Neglect,20
2013,Hockley,1-Lubbock,Neglectful Supervision,265
2013,Hockley,1-Lubbock,Physical Abuse,113
2013,Hockley,1-Lubbock,Physical Neglect,61
2013,Hockley,1-Lubbock,Sexual Abuse,69
2013,Hutchinson,1-Lubbock,Medical Neglect,11
2013,Hutchinson,1-Lubbock,Neglectful Supervision,241
2013,Hutchinson,1-Lubbock,Physical Abuse,110
2013,Hutchinson,1-Lubbock,Physical Neglect,56
2013,Hutchinson,1-Lubbock,Refusal To Accept Parental Responsibility,3
2013,Hutchinson,1-Lubbock,Sexual Abuse,53
2013,King,1-Lubbock,Emotional Abuse,1
2013,Lamb,1-Lubbock,Emotional Abuse,5
2013,Lamb,1-Lubbock,Medical Neglect,15
2013,Lamb,1-Lubbock,Neglectful Supervision,150
2013,Lamb,1-Lubbock,Physical Abuse,67
2013,Lamb,1-Lubbock,Physical Neglect,24
2013,Lamb,1-Lubbock,Sexual Abuse,42
2013,Lipscomb,1-Lubbock,Neglectful Supervision,18
2013,Lipscomb,1-Lubbock,Physical Abuse,3
2013,Lipscomb,1-Lubbock,Physical Neglect,6
2013,Lipscomb,1-Lubbock,Sexual Abuse,5
2013,Lubbock,1-Lubbock,Abandonment,3
2013,Lubbock,1-Lubbock,Emotional Abuse,86
2013,Lubbock,1-Lubbock,Medical Neglect,209
2013,Lubbock,1-Lubbock,Neglectful Supervision,3042
2013,Lubbock,1-Lubbock,Physical Abuse,1158
2013,Lubbock,1-Lubbock,Physical Neglect,662
2013,Lubbock,1-Lubbock,Refusal To Accept Parental Responsibility,26
2013,Lubbock,1-Lubbock,Sexual Abuse,589
2013,Lynn,1-Lubbock,Emotional Abuse,3
2013,Lynn,1-Lubbock,Medical Neglect,1
2013,Lynn,1-Lubbock,Neglectful Supervision,49
2013,Lynn,1-Lubbock,Physical Abuse,23
2013,Lynn,1-Lubbock,Physical Neglect,21
2013,Lynn,1-Lubbock,Refusal To Accept Parental Responsibility,1
2013,Lynn,1-Lubbock,Sexual Abuse,9
2013,Moore,1-Lubbock,Emotional Abuse,3
2013,Moore,1-Lubbock,Medical Neglect,8
2013,Moore,1-Lubbock,Neglectful Supervision,215
2013,Moore,1-Lubbock,Physical Abuse,52
2013,Moore,1-Lubbock,Physical Neglect,38
2013,Moore,1-Lubbock,Refusal To Accept Parental Responsibility,1
2013,Moore,1-Lubbock,Sexual Abuse,32
2013,Motley,1-Lubbock,Neglectful Supervision,2
2013,Motley,1-Lubbock,Physical Neglect,3
2013,Ochiltree,1-Lubbock,Emotional Abuse,6
2013,Ochiltree,1-Lubbock,Medical Neglect,4
2013,Ochiltree,1-Lubbock,Neglectful Supervision,87
2013,Ochiltree,1-Lubbock,Physical Abuse,40
2013,Ochiltree,1-Lubbock,Physical Neglect,22
2013,Ochiltree,1-Lubbock,Sexual Abuse,17
2013,Oldham,1-Lubbock,Medical Neglect,1
2013,Oldham,1-Lubbock,Neglectful Supervision,11
2013,Oldham,1-Lubbock,Physical Abuse,3
2013,Oldham,1-Lubbock,Physical Neglect,9
2013,Oldham,1-Lubbock,Refusal To Accept Parental Responsibility,1
2013,Oldham,1-Lubbock,Sexual Abuse,1
2013,Parmer,1-Lubbock,Emotional Abuse,2
2013,Parmer,1-Lubbock,Medical Neglect,5
2013,Parmer,1-Lubbock,Neglectful Supervision,43
2013,Parmer,1-Lubbock,Physical Abuse,26
2013,Parmer,1-Lubbock,Physical Neglect,19
2013,Parmer,1-Lubbock,Sexual Abuse,5
2013,Potter,1-Lubbock,Abandonment,3
2013,Potter,1-Lubbock,Emotional Abuse,41
2013,Potter,1-Lubbock,Medical Neglect,123
2013,Potter,1-Lubbock,Neglectful Supervision,1571
2013,Potter,1-Lubbock,Physical Abuse,812
2013,Potter,1-Lubbock,Physical Neglect,366
2013,Potter,1-Lubbock,Refusal To Accept Parental Responsibility,14
2013,Potter,1-Lubbock,Sexual Abuse,386
2013,Randall,1-Lubbock,Emotional Abuse,44
2013,Randall,1-Lubbock,Medical Neglect,61
2013,Randall,1-Lubbock,Neglectful Supervision,744
2013,Randall,1-Lubbock,Physical Abuse,441
2013,Randall,1-Lubbock,Physical Neglect,159
2013,Randall,1-Lubbock,Refusal To Accept Parental Responsibility,4
2013,Randall,1-Lubbock,Sexual Abuse,186
2013,Roberts,1-Lubbock,Emotional Abuse,1
2013,Roberts,1-Lubbock,Neglectful Supervision,6
2013,Roberts,1-Lubbock,Sexual Abuse,2
2013,Sherman,1-Lubbock,Medical Neglect,1
2013,Sherman,1-Lubbock,Neglectful Supervision,14
2013,Sherman,1-Lubbock,Physical Abuse,3
2013,Sherman,1-Lubbock,Physical Neglect,6
2013,Sherman,1-Lubbock,Sexual Abuse,4
2013,Swisher,1-Lubbock,Emotional Abuse,1
2013,Swisher,1-Lubbock,Medical Neglect,1
2013,Swisher,1-Lubbock,Neglectful Supervision,74
2013,Swisher,1-Lubbock,Physical Abuse,20
2013,Swisher,1-Lubbock,Physical Neglect,13
2013,Swisher,1-Lubbock,Sexual Abuse,15
2013,Terry,1-Lubbock,Abandonment,1
2013,Terry,1-Lubbock,Emotional Abuse,3
2013,Terry,1-Lubbock,Medical Neglect,10
2013,Terry,1-Lubbock,Neglectful Supervision,136
2013,Terry,1-Lubbock,Physical Abuse,61
2013,Terry,1-Lubbock,Physical Neglect,14
2013,Terry,1-Lubbock,Refusal To Accept Parental Responsibility,2
2013,Terry,1-Lubbock,Sexual Abuse,31
2013,Wheeler,1-Lubbock,Emotional Abuse,1
2013,Wheeler,1-Lubbock,Medical Neglect,1
2013,Wheeler,1-Lubbock,Neglectful Supervision,36
2013,Wheeler,1-Lubbock,Physical Abuse,11
2013,Wheeler,1-Lubbock,Physical Neglect,13
2013,Wheeler,1-Lubbock,Sexual Abuse,25
2013,Yoakum,1-Lubbock,Emotional Abuse,1
2013,Yoakum,1-Lubbock,Medical Neglect,4
2013,Yoakum,1-Lubbock,Neglectful Supervision,59
2013,Yoakum,1-Lubbock,Physical Abuse,25
2013,Yoakum,1-Lubbock,Physical Neglect,13
2013,Yoakum,1-Lubbock,Sexual Abuse,10
2013,Archer,2-Abilene,Emotional Abuse,2
2013,Archer,2-Abilene,Medical Neglect,5
2013,Archer,2-Abilene,Neglectful Supervision,33
2013,Archer,2-Abilene,Physical Abuse,21
2013,Archer,2-Abilene,Physical Neglect,12
2013,Archer,2-Abilene,Refusal To Accept Parental Responsibility,1
2013,Archer,2-Abilene,Sexual Abuse,5
2013,Baylor,2-Abilene,Neglectful Supervision,41
2013,Baylor,2-Abilene,Physical Abuse,9
2013,Baylor,2-Abilene,Physical Neglect,8
2013,Baylor,2-Abilene,Sexual Abuse,6
2013,Brown,2-Abilene,Abandonment,1
2013,Brown,2-Abilene,Emotional Abuse,6
2013,Brown,2-Abilene,Medical Neglect,30
2013,Brown,2-Abilene,Neglectful Supervision,323
2013,Brown,2-Abilene,Physical Abuse,144
2013,Brown,2-Abilene,Physical Neglect,67
2013,Brown,2-Abilene,Refusal To Accept Parental Responsibility,2
2013,Brown,2-Abilene,Sexual Abuse,88
2013,Callahan,2-Abilene,Emotional Abuse,4
2013,Callahan,2-Abilene,Medical Neglect,10
2013,Callahan,2-Abilene,Neglectful Supervision,102
2013,Callahan,2-Abilene,Physical Abuse,59
2013,Callahan,2-Abilene,Physical Neglect,32
2013,Callahan,2-Abilene,Sexual Abuse,30
2013,Clay,2-Abilene,Medical Neglect,3
2013,Clay,2-Abilene,Neglectful Supervision,47
2013,Clay,2-Abilene,Physical Abuse,30
2013,Clay,2-Abilene,Physical Neglect,12
2013,Clay,2-Abilene,Sexual Abuse,16
2013,Coleman,2-Abilene,Emotional Abuse,3
2013,Coleman,2-Abilene,Medical Neglect,6
2013,Coleman,2-Abilene,Neglectful Supervision,127
2013,Coleman,2-Abilene,Physical Abuse,49
2013,Coleman,2-Abilene,Physical Neglect,26
2013,Coleman,2-Abilene,Sexual Abuse,32
2013,Comanche,2-Abilene,Emotional Abuse,1
2013,Comanche,2-Abilene,Medical Neglect,11
2013,Comanche,2-Abilene,Neglectful Supervision,93
2013,Comanche,2-Abilene,Physical Abuse,53
2013,Comanche,2-Abilene,Physical Neglect,15
2013,Comanche,2-Abilene,Refusal To Accept Parental Responsibility,1
2013,Comanche,2-Abilene,Sexual Abuse,37
2013,Cottle,2-Abilene,Emotional Abuse,1
2013,Cottle,2-Abilene,Medical Neglect,1
2013,Cottle,2-Abilene,Neglectful Supervision,17
2013,Cottle,2-Abilene,Physical Abuse,5
2013,Cottle,2-Abilene,Physical Neglect,8
2013,Cottle,2-Abilene,Sexual Abuse,4
2013,Eastland,2-Abilene,Emotional Abuse,3
2013,Eastland,2-Abilene,Medical Neglect,15
2013,Eastland,2-Abilene,Neglectful Supervision,131
2013,Eastland,2-Abilene,Physical Abuse,66
2013,Eastland,2-Abilene,Physical Neglect,46
2013,Eastland,2-Abilene,Refusal To Accept Parental Responsibility,1
2013,Eastland,2-Abilene,Sexual Abuse,37
2013,Fisher,2-Abilene,Neglectful Supervision,38
2013,Fisher,2-Abilene,Physical Abuse,5
2013,Fisher,2-Abilene,Physical Neglect,1
2013,Fisher,2-Abilene,Sexual Abuse,10
2013,Foard,2-Abilene,Medical Neglect,1
2013,Foard,2-Abilene,Neglectful Supervision,9
2013,Foard,2-Abilene,Physical Abuse,5
2013,Foard,2-Abilene,Physical Neglect,4
2013,Foard,2-Abilene,Sexual Abuse,4
2013,Hardeman,2-Abilene,Medical Neglect,1
2013,Hardeman,2-Abilene,Neglectful Supervision,47
2013,Hardeman,2-Abilene,Physical Abuse,19
2013,Hardeman,2-Abilene,Physical Neglect,4
2013,Hardeman,2-Abilene,Sexual Abuse,23
2013,Haskell,2-Abilene,Medical Neglect,2
2013,Haskell,2-Abilene,Neglectful Supervision,35
2013,Haskell,2-Abilene,Physical Abuse,21
2013,Haskell,2-Abilene,Physical Neglect,8
2013,Haskell,2-Abilene,Sexual Abuse,12
2013,Jack,2-Abilene,Emotional Abuse,5
2013,Jack,2-Abilene,Medical Neglect,3
2013,Jack,2-Abilene,Neglectful Supervision,62
2013,Jack,2-Abilene,Physical Abuse,25
2013,Jack,2-Abilene,Physical Neglect,11
2013,Jack,2-Abilene,Sexual Abuse,29
2013,Jones,2-Abilene,Emotional Abuse,5
2013,Jones,2-Abilene,Medical Neglect,4
2013,Jones,2-Abilene,Neglectful Supervision,180
2013,Jones,2-Abilene,Physical Abuse,70
2013,Jones,2-Abilene,Physical Neglect,37
2013,Jones,2-Abilene,Refusal To Accept Parental Responsibility,1
2013,Jones,2-Abilene,Sexual Abuse,33
2013,Kent,2-Abilene,Neglectful Supervision,4
2013,Kent,2-Abilene,Sexual Abuse,1
2013,Knox,2-Abilene,Medical Neglect,4
2013,Knox,2-Abilene,Neglectful Supervision,31
2013,Knox,2-Abilene,Physical Abuse,12
2013,Knox,2-Abilene,Physical Neglect,4
2013,Knox,2-Abilene,Sexual Abuse,9
2013,Mitchell,2-Abilene,Medical Neglect,14
2013,Mitchell,2-Abilene,Neglectful Supervision,129
2013,Mitchell,2-Abilene,Physical Abuse,55
2013,Mitchell,2-Abilene,Physical Neglect,13
2013,Mitchell,2-Abilene,Sexual Abuse,30
2013,Montague,2-Abilene,Emotional Abuse,7
2013,Montague,2-Abilene,Medical Neglect,15
2013,Montague,2-Abilene,Neglectful Supervision,179
2013,Montague,2-Abilene,Physical Abuse,102
2013,Montague,2-Abilene,Physical Neglect,65
2013,Montague,2-Abilene,Refusal To Accept Parental Responsibility,1
2013,Montague,2-Abilene,Sexual Abuse,54
2013,Nolan,2-Abilene,Emotional Abuse,4
2013,Nolan,2-Abilene,Medical Neglect,19
2013,Nolan,2-Abilene,Neglectful Supervision,239
2013,Nolan,2-Abilene,Physical Abuse,95
2013,Nolan,2-Abilene,Physical Neglect,65
2013,Nolan,2-Abilene,Refusal To Accept Parental Responsibility,2
2013,Nolan,2-Abilene,Sexual Abuse,53
2013,Runnels,2-Abilene,Emotional Abuse,3
2013,Runnels,2-Abilene,Medical Neglect,7
2013,Runnels,2-Abilene,Neglectful Supervision,86
2013,Runnels,2-Abilene,Physical Abuse,38
2013,Runnels,2-Abilene,Physical Neglect,26
2013,Runnels,2-Abilene,Refusal To Accept Parental Responsibility,1
2013,Runnels,2-Abilene,Sexual Abuse,19
2013,Scurry,2-Abilene,Emotional Abuse,2
2013,Scurry,2-Abilene,Medical Neglect,14
2013,Scurry,2-Abilene,Neglectful Supervision,169
2013,Scurry,2-Abilene,Physical Abuse,91
2013,Scurry,2-Abilene,Physical Neglect,67
2013,Scurry,2-Abilene,Sexual Abuse,52
2013,Shackelford,2-Abilene,Emotional Abuse,1
2013,Shackelford,2-Abilene,Medical Neglect,3
2013,Shackelford,2-Abilene,Neglectful Supervision,8
2013,Shackelford,2-Abilene,Physical Abuse,7
2013,Shackelford,2-Abilene,Physical Neglect,3
2013,Shackelford,2-Abilene,Sexual Abuse,2
2013,Stephens,2-Abilene,Emotional Abuse,10
2013,Stephens,2-Abilene,Medical Neglect,6
2013,Stephens,2-Abilene,Neglectful Supervision,82
2013,Stephens,2-Abilene,Physical Abuse,26
2013,Stephens,2-Abilene,Physical Neglect,13
2013,Stephens,2-Abilene,Sexual Abuse,17
2013,Stonewall,2-Abilene,Emotional Abuse,1
2013,Stonewall,2-Abilene,Neglectful Supervision,22
2013,Stonewall,2-Abilene,Physical Abuse,4
2013,Stonewall,2-Abilene,Physical Neglect,6
2013,Stonewall,2-Abilene,Sexual Abuse,2
2013,Taylor,2-Abilene,Abandonment,8
2013,Taylor,2-Abilene,Emotional Abuse,67
2013,Taylor,2-Abilene,Medical Neglect,153
2013,Taylor,2-Abilene,Neglectful Supervision,1815
2013,Taylor,2-Abilene,Physical Abuse,873
2013,Taylor,2-Abilene,Physical Neglect,345
2013,Taylor,2-Abilene,Refusal To Accept Parental Responsibility,16
2013,Taylor,2-Abilene,Sexual Abuse,447
2013,Throckmorton,2-Abilene,Medical Neglect,1
2013,Throckmorton,2-Abilene,Neglectful Supervision,13
2013,Throckmorton,2-Abilene,Physical Abuse,4
2013,Throckmorton,2-Abilene,Sexual Abuse,5
2013,Wichita,2-Abilene,Abandonment,5
2013,Wichita,2-Abilene,Emotional Abuse,39
2013,Wichita,2-Abilene,Medical Neglect,130
2013,Wichita,2-Abilene,Neglectful Supervision,1508
2013,Wichita,2-Abilene,Physical Abuse,632
2013,Wichita,2-Abilene,Physical Neglect,328
2013,Wichita,2-Abilene,Refusal To Accept Parental Responsibility,14
2013,Wichita,2-Abilene,Sexual Abuse,283
2013,Wilbarger,2-Abilene,Emotional Abuse,7
2013,Wilbarger,2-Abilene,Medical Neglect,16
2013,Wilbarger,2-Abilene,Neglectful Supervision,119
2013,Wilbarger,2-Abilene,Physical Abuse,60
2013,Wilbarger,2-Abilene,Physical Neglect,26
2013,Wilbarger,2-Abilene,Refusal To Accept Parental Responsibility,1
2013,Wilbarger,2-Abilene,Sexual Abuse,26
2013,Young,2-Abilene,Abandonment,1
2013,Young,2-Abilene,Emotional Abuse,6
2013,Young,2-Abilene,Medical Neglect,22
2013,Young,2-Abilene,Neglectful Supervision,180
2013,Young,2-Abilene,Physical Abuse,87
2013,Young,2-Abilene,Physical Neglect,33
2013,Young,2-Abilene,Sexual Abuse,65
2013,Collin,3-Arlington,Abandonment,9
2013,Collin,3-Arlington,Emotional Abuse,195
2013,Collin,3-Arlington,Medical Neglect,239
2013,Collin,3-Arlington,Neglectful Supervision,2811
2013,Collin,3-Arlington,Physical Abuse,1435
2013,Collin,3-Arlington,Physical Neglect,422
2013,Collin,3-Arlington,Refusal To Accept Parental Responsibility,18
2013,Collin,3-Arlington,Sexual Abuse,847
2013,Cooke,3-Arlington,Emotional Abuse,10
2013,Cooke,3-Arlington,Medical Neglect,38
2013,Cooke,3-Arlington,Neglectful Supervision,488
2013,Cooke,3-Arlington,Physical Abuse,191
2013,Cooke,3-Arlington,Physical Neglect,104
2013,Cooke,3-Arlington,Sexual Abuse,82
2013,Dallas,3-Arlington,Abandonment,57
2013,Dallas,3-Arlington,Emotional Abuse,449
2013,Dallas,3-Arlington,Medical Neglect,1306
2013,Dallas,3-Arlington,Neglectful Supervision,14529
2013,Dallas,3-Arlington,Physical Abuse,7158
2013,Dallas,3-Arlington,Physical Neglect,2719
2013,Dallas,3-Arlington,Refusal To Accept Parental Responsibility,160
2013,Dallas,3-Arlington,Sexual Abuse,3646
2013,Denton,3-Arlington,Abandonment,5
2013,Denton,3-Arlington,Emotional Abuse,183
2013,Denton,3-Arlington,Medical Neglect,259
2013,Denton,3-Arlington,Neglectful Supervision,2786
2013,Denton,3-Arlington,Physical Abuse,1475
2013,Denton,3-Arlington,Physical Neglect,469
2013,Denton,3-Arlington,Refusal To Accept Parental Responsibility,30
2013,Denton,3-Arlington,Sexual Abuse,754
2013,Ellis,3-Arlington,Abandonment,1
2013,Ellis,3-Arlington,Emotional Abuse,31
2013,Ellis,3-Arlington,Medical Neglect,56
2013,Ellis,3-Arlington,Neglectful Supervision,828
2013,Ellis,3-Arlington,Physical Abuse,416
2013,Ellis,3-Arlington,Physical Neglect,195
2013,Ellis,3-Arlington,Refusal To Accept Parental Responsibility,5
2013,Ellis,3-Arlington,Sexual Abuse,295
2013,Erath,3-Arlington,Emotional Abuse,5
2013,Erath,3-Arlington,Medical Neglect,15
2013,Erath,3-Arlington,Neglectful Supervision,245
